Contig	A5-S03	A5-S04	KW1-S05	KW1-S08	KW1-S11	KW1-S15	KW1-S21
KW1-S15__k141_164189	1.9776675	0.50682384	1.0334988	0.89578164	1.5086849	2.26799	1.0148883
KW1-S21__k141_2986107	1.9245085	2.395014	1.7995085	3.3953652	1.735955	3.0470505	3.543188
A5-S03__k141_6178508	3.41317	0.8974359	2.6107225	0.5600233	0.5710956	0.8158508	1.1660839
KW1-S15__k141_1355094	0.23782235	0.29608405	1.0773638	1.7975167	0.8022923	3.6380134	1.3371538
KW1-S21__k141_2221691	0.04710921	0.8490364	0.14989293	0.70021415	0.6959315	1.7976445	1.5685225
A5-S03__k141_4779361	16.28692	26.957361	24.651175	43.267807	37.45145	41.262817	43.98841
KW1-S08__k141_4552707	3.7196376	12.282832	5.974475	8.419926	6.006587	4.284479	5.5137916
A5-S03__k141_4842318	3.2350025	2.1743293	1.2391044	0.73696804	0.38284054	0.94445395	1.2782431
A5-S04__k141_9743926	2.7444496	3.0250354	2.104393	0.9655172	2.12376	2.3136513	2.5077941
KW1-S15__k141_2820137	14.390808	15.748216	30.218956	31.478447	20.807878	40.788467	32.8821
A5-S04__k141_1649309	1.2706888	3.0955687	2.616124	2.3171382	1.9140416	1.0464495	1.6444207
KW1-S05__k141_2904557	1.155366	0.79703635	2.4741805	1.1647956	0.6555905	1.2254153	0.726987
KW1-S15__k141_367969	0.28806585	0	0	0.14403293	0.41460904	1.7942387	0.14403293
A5-S04__k141_8761181	1.0948192	2.461388	0.5474096	1.4848485	0.5474096	1.1808406	0.7038123
KW1-S15__k141_10533186	0.47465438	0.98936546	1.3824885	0.8968451	0.69124424	2.2874868	0.741581
KW1-S11__k141_6319333	0.5792181	0.71399176	0.39917696	1.1893004	1.5709877	0.34053499	0.9866255
A5-S04__k141_212467	0	2.2497551	0.27424094	0	0	0.9598433	0.4113614
KW1-S08__k141_6845573	0.14139344	0	0	2.7766395	0.28688523	0.43032786	0
KW1-S15__k141_1586880	0.2060844	0.0686948	0.014720314	0.73846906	0.6069676	2.5657508	0.2060844
KW1-S05__k141_4917097	0.65851367	0.52022576	0.96519285	1.0536218	0.29162747	0.097836316	0.5239887
KW1-S08__k141_1679174	2.1549942	2.0585535	2.195178	5.415614	0.8036739	0.78874856	0.96440876
KW1-S15__k141_9138925	0.9588289	0.64043915	0.89661485	1.7776761	0.87282705	3.4464777	1.663312
KW1-S21__k141_9466718	1.176549	1.6242505	1.772152	1.5229846	0.93271154	1.5542971	1.874084
KW1-S15__k141_879558	15.757074	16.811354	17.2399	33.62004	25.611141	30.470901	26.862076
KW1-S15__k141_4561244	0.14227642	0.6031504	1.0386178	1.5635163	2.1346545	2.8409553	1.8069105
KW1-S21__k141_9599907	0.29100117	0.16867939	0.30970004	0.13400857	0.34242305	0.7074406	5.591352
KW1-S05__k141_3687969	1.1226194	0.982292	1.186435	0.83895755	0.53524894	0.8446375	0.7951888
KW1-S21__k141_8599448	1.1476773	0.9750611	3.16088	5.233252	2.0836186	3.99022	6.363325
A5-S03__k141_774124	4.9530144	4.003546	1.908688	7.162234	5.9228725	7.128546	5.2748227
KW1-S15__k141_2893066	7.165266	9.07507	8.682913	11.455182	6.1358542	10.7296915	10.25098
KW1-S11__k141_6838913	1.2577854	0.60553634	0.7249135	1.9952422	5.230104	0.1816609	0.491782
KW1-S11__k141_337927	0.61946905	0.99557525	1.0276549	1.699115	2.4292035	1.0918142	1.233407
A5-S04__k141_216329	0.93542904	3.2166524	0.8589635	0.71282923	0.7442651	0.4757859	0.7442651
KW1-S05__k141_8297137	1.4590613	2.2528262	2.2644742	1.9184653	0.9592326	2.4587188	0.9592326
KW1-S08__k141_1621880	1.5541166	0.7770583	2.3774283	4.000925	0.51803887	2.719704	1.4236817
KW1-S15__k141_2931690	0.9450801	1.2273074	1.4576659	1.1136537	1.7528604	3.8131196	2.764302
KW1-S05__k141_5722899	0.49499115	0.24749558	1.3500295	1.4761343	0.82498527	0.06364172	1.1437831
A5-S04__k141_1825138	1.0873786	4.2485437	1.2165048	1.0388349	0.6796116	1.3592232	0.93106794
KW1-S05__k141_2274800	2.5512178	5.0397563	4.8287964	3.5798712	2.9201288	2.8262894	4.1565185
KW1-S21__k141_70894	8.991973	4.261468	8.315367	5.652523	1.3417431	5.3876147	4.755734
KW1-S05__k141_2183071	0.6115288	0.8155388	2.1393483	2.297243	0.9804511	2.1593986	2.304762
KW1-S11__k141_4934395	1.9292799	1.2858193	1.4472814	2.2110581	2.8940117	1.3387215	1.9358927
A5-S04__k141_8682206	5.312237	6.304389	5.188272	3.9728236	1.9594536	3.6076152	4.3405757
KW1-S08__k141_6892458	2.643077	1.6723077	0.96153843	2.9	1.48	1.0769231	1.1584616
A5-S03__k141_998284	0.6875	1.0669643	0.26450893	0.72321427	0.19754465	0.3125	0.33705357
KW1-S11__k141_8216102	0.60501295	0.9178911	2.1348314	0.24200518	0.72515124	1.0734658	0.6672429
KW1-S11__k141_745809	0.38959765	0.1373896	0.1373896	0.2747792	1.0559372	0.3493621	0.1373896
KW1-S11__k141_4478642	1.970399	3.3815958	3.3635778	2.9736164	3.395753	3.803089	4.0598454
KW1-S15__k141_9214148	0.70200574	0.8022923	0.9025788	0.40114614	0.3008596	1.0028653	0.50143266
KW1-S21__k141_108512	1.5040287	1.6732318	2.1378694	2.7081468	1.1136974	2.1835272	2.266786
KW1-S21__k141_4023190	1.7557328	0	0.27916253	1.7986041	0.6360917	0.08673978	1.7148554
A5-S03__k141_5084755	2.9637132	1.8523207	1.1814346	0.735865	1.5274261	1.2405063	1.014346
KW1-S15__k141_6692732	1.8253138	4.292887	3.4884937	2.8540795	1.0585774	4.1914225	1.3912134
KW1-S21__k141_3044392	0.89304197	2.4755607	1.9401956	5.0224266	4.572743	3.6440482	4.3162737
KW1-S08__k141_348710	0.52888525	0.4109032	0.061025225	3.347437	3.155411	1.1179821	2.0431244
A5-S03__k141_1590269	2.3202055	0.6104452	0.11986301	0.025684932	0.35958904	0.47945204	0.26712328
KW1-S08__k141_5389906	1.27378	0.19851117	0.34739456	2.076096	0.6947891	1.0678246	1.2167081
KW1-S11__k141_6027239	1.9299253	1.6082711	1.1257898	2.014934	2.2889144	3.171166	3.1056864
KW1-S11__k141_401343	0.6247216	0.93541205	0.77951	1.7149221	2.6659243	2.6503341	1.247216
KW1-S05__k141_5033039	2.8187423	2.9907522	4.351264	3.104963	1.445746	0.936344	2.6290073
KW1-S05__k141_4641264	2.404202	3.0965483	4.8654327	4.1573286	3.2433717	3.9569786	4.301901
KW1-S05__k141_858394	5.5141845	6.199468	6.4228725	11.9237585	11.396276	10.6595745	11.320036
KW1-S08__k141_3655242	2.284585	1.0650856	1.4756259	2.884058	2.133597	2.963373	2.089328
KW1-S08__k141_7687042	1.2477719	0.6238859	1.372549	3.688057	1.1131908	0.37433156	2.2121212
KW1-S21__k141_2134672	0.30634573	0	0.15317287	0.6892779	0.30634573	0	1.1389496
KW1-S21__k141_9420746	1.50021	2.0117598	1.9710206	1.9869803	2.1549768	2.2322555	4.0130196
A5-S04__k141_3762827	0.67836255	0.8730159	0.46533	0	0	0.23391813	0.23391813
KW1-S15__k141_3682676	8.979936	26.756823	23.90931	18.288122	15.589888	23.276886	22.776083
KW1-S05__k141_499969	1.6462905	0.7570533	2.1630094	1.5867294	0.9508882	1.6567398	1.577325
KW1-S21__k141_7404406	1.558503	1.9895784	1.7830412	1.5675036	0.53055423	1.8569398	3.1603506
KW1-S21__k141_3259355	3.6755197	3.5092378	1.5981524	5.0150113	2.2101617	4.30485	4.3198614
KW1-S11__k141_6850058	1.9401709	3.748988	2.4984255	3.1758885	2.737292	4.5263157	3.837607
KW1-S11__k141_8816243	1.2251023	0.8806276	0.76603	1.8785812	5.281037	2.6261938	1.9004092
A5-S04__k141_3347905	2.3894491	2.769589	2.1256788	1.8192397	1.5205586	0.8688906	2.0550814
KW1-S21__k141_8805614	0.17610063	0.4119497	0.26415095	1.2220125	0.4018868	0.9213836	2.3194969
KW1-S15__k141_2023286	20.700172	23.871172	26.634027	28.082323	15.677643	37.038994	28.656557
KW1-S21__k141_6423011	2.6580086	1.044733	2.271645	2.5	1.6201298	3.0183983	3.3632755
KW1-S11__k141_4847466	1.8371607	0.7755741	0.40501043	1.2265136	1.6356994	0.52922755	0.8768267
KW1-S05__k141_2874715	1.4329268	1.2987804	2.6737804	2.6636178	1.1280488	1.3221545	2.066057
KW1-S21__k141_7712013	0.13944224	0	0.4183267	0	0	0.13944224	1.120518
KW1-S08__k141_1630658	3.4437091	4.4042816	5.736635	10.746716	7.268405	7.617826	8.393149
A5-S04__k141_4995419	13.178873	21.086855	10.520187	26.000938	32.14742	23.353521	21.743193
A5-S03__k141_6838602	2.24846	2.1026695	2.4613278	2.2991102	1.0027379	1.0349076	0.862423
KW1-S11__k141_2856673	0	0.51704544	0.3409091	0.11363637	1.4512987	0.45211038	1.3612013
A5-S03__k141_4080303	3.316777	2.4845474	1.7748344	1.6997793	4.01766	4.316777	2.9878588
KW1-S21__k141_5106789	22.410784	37.574863	31.649729	29.833591	16.467417	25.552366	33.18619
KW1-S15__k141_8464137	1.6677351	2.6346154	2.1442308	3.068376	1.8728633	5.1923075	2.1485043
KW1-S11__k141_7242296	1.3439733	0.40019056	0.6574559	1.7803715	3.9323487	1.1500715	1.2301096
KW1-S21__k141_7370001	3.0937228	2.0213602	3.0057542	4.829381	2.442633	7.176722	4.2657366
A5-S04__k141_5256822	1.491409	3.8814433	3.1477664	3.4057846	3.252291	3.350802	2.7729094
KW1-S11__k141_5388572	22.993244	33.977478	23.212837	35.179054	37.042793	34.94707	34.754505
A5-S03__k141_6117991	3.8750877	1.4081872	2.7953217	1.2156725	0.66643274	1.1901754	2.3925147
KW1-S15__k141_5083515	6.6974406	9.194698	7.9104204	4.584095	3.5539305	8.883912	7.259598
KW1-S08__k141_1039726	1.5274725	0.8255159	1.1613508	2.468507	2.1986063	2.0927365	2.0249262
KW1-S08__k141_10817750	1.7186005	1.1777834	1.5261347	7.0406075	3.3418071	3.994043	4.3291383
KW1-S05__k141_5065220	1.1737804	1.7606708	2.2907774	1.7073171	1.8605183	2.0529726	1.8140244
KW1-S15__k141_3913057	0.6060606	2.4329004	0.3030303	2.1158009	1.6991342	5.3203464	1.6114719
KW1-S21__k141_6141782	1.5584415	1.3942486	1.2411873	1.0505565	0.35899815	0.84415585	2.4387755
A5-S03__k141_4542436	3.2626982	1.9362665	2.7719185	1.2659334	1.1776124	0.7906826	1.8204465
A5-S04__k141_355743	2.3859727	8.3413	6.397476	2.2388875	2.883404	2.5025687	3.5486934
KW1-S21__k141_10501511	2.0758092	3.7205825	2.8751285	2.4963202	2.9862309	3.859302	4.574266
KW1-S15__k141_656023	0.26713532	0.6151142	0.5711775	0.5377856	0.36906853	1.7653779	0.44551846
KW1-S08__k141_6880865	3.7907565	3.836974	4.2161417	7.059554	2.1164637	8.522189	6.5538054
A5-S03__k141_2512938	1.8788116	0.29476154	0.32994527	1.3604379	0.40578577	0.8444097	1.6043785
KW1-S08__k141_10699526	0.6769231	1.0672528	0.50505495	2.0052748	0.7578022	0.73846155	0.9230769
A5-S03__k141_7908703	3.6702034	2.7639258	1.8019452	2.418214	3.352785	3.189213	2.6976128
KW1-S11__k141_2900703	1.109375	2.4791667	1.3833333	2.3802083	3.0677083	1.6916667	2.6052084
KW1-S15__k141_7496566	24.43934	54.379982	54.93544	47.627384	30.56066	39.585354	43.122616
KW1-S21__k141_3789158	3.8038216	5.4799566	4.067543	17.462069	11.883074	13.801491	10.823066
KW1-S15__k141_181787	0.55344826	0.9913793	1.8103448	1.4663793	1.9267242	3.0784483	2.0068965
KW1-S08__k141_6713973	7.870873	7.873808	7.2809978	14.166544	18.788702	15.120323	18.336023
A5-S03__k141_5379013	2.2287016	2.0993166	2.0095673	1.2259681	0.47425967	1.0318906	1.785877
KW1-S08__k141_5280785	2.864313	5.138322	4.162956	4.668423	3.5140297	5.1305494	5.3602953
KW1-S05__k141_6110505	25.182743	19.164606	16.378813	26.305304	17.194147	28.10676	27.142622
A5-S04__k141_9141015	1.1915472	2.6114774	1.516867	2.3935635	2.582784	2.4168282	1.6894145
KW1-S21__k141_4514537	1.1904762	0.9649123	0.9649123	2.471178	1.3458647	3.1397243	2.7838347
KW1-S21__k141_644049	2.3569145	2.156403	1.9445983	2.657362	1.6207117	2.4954188	3.716173
KW1-S05__k141_1775531	6.8564324	9.760099	10.348663	7.753263	5.4282165	6.3405843	5.725917
KW1-S21__k141_7821387	1.6025641	2.974359	3.3891943	3.9230769	3.397436	3.2692308	3.639652
KW1-S05__k141_7961458	0.88	1.184	2.3611429	2.4	3.1942856	1.2822857	1.92
KW1-S05__k141_7294370	0.51395005	0.98384726	2.3076358	1.1461086	0.7694567	0.8465492	0.6167401
KW1-S08__k141_7981549	0.6886375	0.9640925	0.48204625	2.1957698	3.0713232	1.4461387	2.401869
KW1-S15__k141_3840606	0.5645161	1.4606855	0.8467742	2.0252016	1.2701613	3.84375	1.9183468
KW1-S15__k141_5308327	0	0.2180809	0.111022994	0.666138	0.44409198	1.442506	0.44567803
KW1-S08__k141_9646134	4.81153	6.3636365	3.1042128	16.35255	13.077605	11.019956	10.381374
KW1-S11__k141_4597831	2.3264096	6.47458	5.8714147	5.954105	5.1782393	7.422354	6.045302
KW1-S05__k141_8023684	2.1445017	1.1740382	2.5502877	2.8680704	1.7361406	4.525447	2.3632233
A5-S04__k141_2368935	0.78651685	1.7054574	0.52407706	0.78651685	0.78651685	2.1348314	2.3595505
KW1-S08__k141_5000238	0.941841	2.0635984	1.5154811	3.0426779	1.5543933	1.5895398	2.372385
KW1-S21__k141_7877327	0.5462555	0.3426334	0.6852668	0.2741067	0.015173764	0	1.5770925
KW1-S21__k141_3825429	1.0182546	0.8726625	0.97239536	1.745325	0.5609973	1.7733749	2.3005342
KW1-S15__k141_3177275	1.6916013	1.3527837	1.630285	4.0277405	3.1730437	5.207002	3.714846
KW1-S08__k141_1559059	1.6772932	1.3189908	1.2333268	3.8318012	2.1314297	2.2290242	2.0119305
A5-S04__k141_4137822	0.7398708	2.4797416	0.610687	2.3423371	1.250734	0.90428656	0.58661187
KW1-S15__k141_9750900	1.2233009	2.0135922	2.5106797	1.726699	3.357767	2.7786407	2.4320388
KW1-S15__k141_5442721	2.0081809	2.1702375	2.1679003	3.6521232	2.1160889	5.9583173	4.5773277
KW1-S05__k141_2993271	0.189	0.458	1.298	0	0.487	0.58	0.032
A5-S03__k141_4140208	4.660097	3.3420255	3.1767738	5.9933295	4.4511824	4.871134	5.597938
KW1-S15__k141_8528718	0.56164384	0.1369863	0.16829745	0	0.39921722	1.4941292	0.5234834
KW1-S05__k141_8979297	0	0.9032258	1.7591398	1.9182795	1.5053763	0.4516129	1.5021505
A5-S04__k141_6801967	12.869994	23.262754	15.902907	29.596819	13.200219	21.285793	27.65661
KW1-S21__k141_7562415	1.3137093	2.20937	2.164179	3.189331	3.0382807	2.5757325	4.2609177
KW1-S05__k141_7501297	0.9341118	1.9849875	1.9766473	4.549625	6.0508757	4.9040866	2.8023353
KW1-S05__k141_5270787	2.0132744	0.9159292	1.9568584	5.420354	9.066372	3.949115	3.2522123
KW1-S21__k141_10550010	3.3085215	2.5454311	3.0505648	2.5467145	3.125	3.961499	4.5970225
KW1-S15__k141_4949856	1.4377623	0.45734265	0.7874126	0.9706294	0.25034964	1.5601399	0.55734265
KW1-S15__k141_10603488	0.56736845	1.2494737	0.7368421	1.4452631	1.6526315	4.1273685	1.7305263
KW1-S05__k141_1164840	0.3153153	0.3153153	1.3344594	0.6306306	1.2612612	0.3153153	1.5765766
KW1-S08__k141_498169	6.6235704	11.353597	7.447	31.117685	19.867935	19.13592	21.637493
A5-S04__k141_405374	2.70676	4.3515153	2.8298368	5.6895103	5.678322	4.8974357	3.38648
KW1-S15__k141_9465623	2.5910656	1.8851361	2.131091	7.7714515	4.0809474	7.2137837	5.3088355
KW1-S08__k141_9462732	0.39209226	0.9102142	1.0255355	2.2891269	1.0378913	0.6919275	1.086491
KW1-S05__k141_7884398	0.61187696	0.20042418	1.4316013	0.6861082	0	0.06362672	0.14634146
KW1-S08__k141_4131846	1.6360714	1.4141394	2.097409	4.2122917	2.5788312	4.0763206	3.2843945
KW1-S08__k141_5467131	1.5541573	1.8062922	1.0588764	2.973483	3.6692135	1.7617978	1.8521348
KW1-S05__k141_643453	2.2945929	1.7949293	2.413058	3.943011	3.6971056	4.4487324	2.6365268
A5-S04__k141_4202647	2.0666666	1.6061856	1.9711341	2.0206184	2.833677	2.1044674	4.062543
KW1-S15__k141_5263963	1.0523107	2.8173058	2.5653884	2.9480827	3.9754179	6.2719765	5.1848574
KW1-S05__k141_8029881	9.229263	13.044269	11.124884	20.590866	11.091799	14.109506	15.377446
KW1-S05__k141_27000	2.6246057	2.1146162	2.9463723	2.3101997	3.0914826	4.212408	4.218717
KW1-S15__k141_540440	0.47173548	1.1875666	1.194728	2.204632	1.7889684	4.421911	2.5384734
A5-S03__k141_3114032	4.0447392	1.6801988	3.7804475	3.6735709	2.6536868	0.7555924	0.7547639
KW1-S21__k141_7622413	5.53057	6.3786106	5.286964	6.4847627	5.2823834	6.5764093	7.8372884
KW1-S15__k141_6357694	1.6278776	2.0338984	2.478118	3.1312926	2.266633	5.230711	4.138123
KW1-S08__k141_837776	1.7169137	4.668881	2.1614716	7.455289	6.0986204	5.7966275	4.922841
A5-S04__k141_1409060	0.32672113	0.7292882	0	0.6196033	0.65344226	0.6009335	0.16336057
KW1-S15__k141_2712752	2.6065743	2.3792388	1.8525952	11.450173	4.795848	8.9377165	5.4238753
KW1-S21__k141_1729240	1.3592232	1.482789	0.95233893	0.86496025	0.123565756	1.1120918	1.9964695
KW1-S05__k141_1608686	3.5091317	3.60082	3.73798	6.1729407	5.2694745	6.214685	5.7622066
KW1-S08__k141_5191137	3.2588453	0.39106146	2.0623837	1.24581	0.20018622	0.5214153	0.76629424
A5-S04__k141_106583	0.8348416	1.6538461	0.15837105	1.1696832	1.5079186	1.4445702	0.71493214
A5-S03__k141_3929039	1.364896	0.88337183	0.8712471	0.56581986	0.08083141	0.40415704	0.24249423
KW1-S08__k141_10464266	0.46760187	0.9285237	0.3740815	1.8717434	0.3740815	0.65464264	0.8416834
A5-S03__k141_6885345	2.7785015	0.26275787	1.976113	1.1270359	0.9120521	0	1.1813246
A5-S04__k141_1000564	2.2317595	2.7118332	1.5401595	1.2470877	0.48252606	0.8853464	2.01962
KW1-S11__k141_3463563	2.705503	3.7218401	3.9088564	5.988392	2.7798796	5.4200344	5.453998
KW1-S08__k141_2165196	1.1910286	1.4075793	0.86620265	2.5529776	1.2993039	0.7579273	1.2993039
A5-S03__k141_5252142	1.3968254	0.767507	1.0812325	0.13071896	0.26143792	0.6535948	0.6423903
A5-S04__k141_4295782	1.7122507	4.454416	2.7307692	2.0206552	1.3511395	2.3945868	1.7834758
KW1-S08__k141_2861880	0.79080117	1.6446588	1.2106825	2.59273	1.2663205	1.6127596	1.795994
KW1-S11__k141_400454	3.1300263	4.1182256	3.5911276	2.6997378	4.8151226	5.2218094	4.4027534
A5-S03__k141_5045618	5.500119	4.5025053	4.466476	7.1130996	6.947029	4.9778094	5.0971127
A5-S04__k141_5849085	4.386228	5.3432813	4.3205705	4.5002184	2.8433542	4.232494	4.783957
A5-S04__k141_2154733	11.629439	11.206296	10.675449	5.458026	3.3392527	4.6974745	7.232818
KW1-S08__k141_1239403	2.1171138	2.0980573	2.0423682	3.5765033	2.0085106	2.762257	3.0906568
KW1-S21__k141_10347015	0.94725436	0.50578034	0.7767341	0.9104046	0.40462428	1.4920521	2.8352602
KW1-S05__k141_6959205	1.998215	3.0557823	3.702091	2.7696671	3.4305751	2.5935228	3.969527
KW1-S15__k141_998148	1.6308243	0.74462366	1.7078853	3.3611112	2.1326165	5.185484	3.342294
A5-S04__k141_3184950	0.9767892	4.1437783	1.1734365	1.4442295	1.2637008	0.8787879	2.1128304
KW1-S11__k141_6022302	0.26340544	0.13170272	1.0536218	1.3593603	1.9322672	0.44873002	0.34619004
KW1-S21__k141_8836304	6.012302	5.949741	5.970055	10.386371	10.869294	10.350518	9.60416
A5-S04__k141_1025222	1.4113785	2.0175054	0.15317287	0	0	0.26367614	0
A5-S04__k141_3454254	0.19325577	3.6894104	1.1617038	0.2476829	0.1721554	0.14987183	0.19660817
KW1-S11__k141_2191739	1.8070176	2.389061	2.5490196	3.149639	1.9019607	2.2239423	2.489164
KW1-S15__k141_4769251	2.0158868	2.030468	1.8715996	4.8289447	6.167356	5.926877	4.5586505
A5-S04__k141_3046461	1.7737962	3.4400897	1.62486	2.600224	0.69652855	2.094065	0.31354985
A5-S03__k141_3894754	4.2907443	2.031187	2.6006036	1.2142857	1.1267606	0.7655936	1.2867203
KW1-S08__k141_3971032	0.60394263	1.3091397	1.3189964	1.8673835	0.7939068	0.87455195	0.8458781
KW1-S21__k141_3260335	1.6798499	1.1316397	1.2710739	1.6388568	0.88625866	1.8683603	3.3409352
KW1-S08__k141_9275681	2.288171	3.3657057	2.2002983	4.924354	5.5582504	4.2814116	3.784195
KW1-S15__k141_5434072	1.1620005	1.1088778	1.5649678	1.6216798	0.6149797	2.9251018	1.0528835
KW1-S05__k141_1485504	0.89497715	1.2785388	2.4116113	2.094586	1.210698	2.9223745	1.640574
A5-S04__k141_6454887	1.9868351	2.09584	1.7693523	1.7693523	1.5903107	1.6835177	2.2648764
KW1-S21__k141_2977676	0.15118913	0.53227633	0.53567386	0.9824462	0.36806342	0.7134768	1.5237826
A5-S03__k141_2149178	1.5559232	0.2779616	0.57643944	0.09265387	0.33884844	0.43414956	0.276638
A5-S03__k141_5478664	1.4354067	1.9125085	1.0471634	1.722488	0.38277513	1.0526316	0.28708133
KW1-S21__k141_3674577	1.6269841	1.0847954	1.2013366	1.3471178	1.1558062	3.027151	3.0279865
KW1-S08__k141_8244001	1.1344196	2.9205704	2.2158859	2.9022403	1.32926	1.67685	2.509165
KW1-S08__k141_7318124	14.251816	21.29661	15.761098	28.239305	15.950767	20.335352	27.704601
KW1-S08__k141_935714	0.43536505	1.1145345	0.7220362	2.1500335	0.63094443	1.6590757	0.64367044
A5-S04__k141_7052917	3.888	2.1178946	1.6505263	1.8252631	1.0021052	2.4757895	2.4168422
A5-S03__k141_7757233	3.8311446	1.575985	1.575985	2.435272	1.9699812	1.0140713	1.9108818
KW1-S08__k141_102472	1.906622	1.5593379	0.91183037	8.551897	2.6062129	5.933036	4.2890625
KW1-S08__k141_9204577	1.8014123	2.7766104	2.235446	3.947468	1.643989	1.6290045	2.5721667
KW1-S15__k141_6779647	2.9350276	5.1039257	4.8505974	5.866983	5.8943295	8.386536	5.5479236
KW1-S08__k141_9161179	0.8032129	1.2002295	0.7091222	2.0510614	1.1933448	1.1801492	1.9650029
KW1-S21__k141_7820312	7.4716086	9.418627	6.0140176	15.98717	17.877644	10.924923	13.451652
KW1-S08__k141_6497858	2.5761364	3.8238637	2.4022727	4.775	4.3136363	3.8147728	3.7113636
KW1-S21__k141_6627926	0.30668128	0	0	0	0.4600219	0.23877327	1.3800657
KW1-S21__k141_1210037	2.9614527	4.470691	2.9409049	1.789742	1.4286397	4.5632367	5.777636
KW1-S05__k141_7390817	1.5861027	3.4358006	5.8549848	2.876133	1.5732628	2.4796073	2.9916918
KW1-S21__k141_4660136	1.2933519	3.725244	2.0339377	1.8014877	2.0906556	3.0808926	3.9446769
KW1-S05__k141_1622635	1.7730376	1.6450512	1.9948806	0.9556314	1.6757679	0.8302048	0.4641638
KW1-S15__k141_1711195	2.1118734	0.8274406	1.70343	1.3329816	0.8865435	2.412665	1.953562
KW1-S15__k141_1459379	2.3811188	0.41025642	1.3228438	2.1643357	1.2167832	2.3379953	0.42307693
KW1-S05__k141_5631917	2.895699	1.4992832	2.3666666	1.2544802	0.7215054	0.7250896	1.3681004
A5-S04__k141_1385172	0.859423	2.9736035	2.6335175	1.3750768	0.4297115	1.718846	1.9766728
KW1-S15__k141_49270	4.8060093	9.481384	6.9546046	5.450686	2.726976	8.452971	6.8739386
KW1-S05__k141_9247602	0.5645161	0.5645161	1.7056452	0.5145161	0.31451613	0.8959677	1.1153226
KW1-S08__k141_2005583	3.3286695	3.0081	3.8433971	5.636475	2.490427	5.1384387	2.7766323
A5-S04__k141_1499495	3.0295792	2.5608647	1.698521	2.502844	1.8031855	1.7497156	2.185438
KW1-S15__k141_1015218	1.140553	0.8577189	0.6785714	2.4792626	1.9591014	3.1779954	1.5691245
KW1-S05__k141_7787612	8.017873	11.902592	10.972297	9.267203	5	7.192136	10.297587
KW1-S15__k141_473370	1.8409543	2.8270378	1.8899934	3.072896	2.4466534	3.2200131	1.9449967
KW1-S05__k141_7340991	4.150605	6.7296457	6.6416397	5.2337327	4.375784	5.335614	5.9209275
KW1-S05__k141_8401481	1.7981255	0.21989906	2.8305695	0.41095892	0.4664744	0.70583993	1.036049
KW1-S08__k141_2924979	3.741729	5.8898253	6.7779336	5.4917293	7.9208803	10.064607	8.739232
KW1-S21__k141_3567568	5.249396	7.191277	5.734111	6.766707	5.0906796	6.6956134	7.4007535
A5-S03__k141_6300139	2.093875	0.3695073	1.0252995	0.8388815	0.18641812	0.46604526	0.09320906
KW1-S15__k141_8993821	3.1033266	5.5905004	5.009213	3.8873503	4.574833	8.837976	5.1992054
KW1-S21__k141_4494925	1.9953828	2.3162756	2.565602	2.6352444	2.2624087	2.8964987	3.9368987
KW1-S11__k141_3658996	2.2521846	3.5585928	2.4746807	4.7859063	5.431324	3.6883261	4.531369
KW1-S11__k141_2727116	0.67400277	1.8521321	0.5419532	1.2819808	2.5220082	2.210454	1.5
KW1-S08__k141_6647202	4.9976726	8.303481	7.0616274	10.308946	7.2263713	10.39496	9.965391
KW1-S11__k141_3975552	1.7230047	1.6416276	1.3693271	3.5805948	5.267997	3.0125196	3.907668
A5-S04__k141_9085896	0.92044747	1.3629583	0.60907394	1.0441267	0.2610317	0.34804225	0.5220634
KW1-S11__k141_4080454	1.1381031	0.64808655	1.2495841	0.93178034	1.5682197	1.0249584	0.44009984
KW1-S05__k141_6357655	0.36363637	0.24242425	1.900433	1.030303	0.4848485	1.3298701	0.4848485
A5-S04__k141_4522372	1.3596987	2.1572504	1.054614	0.2636535	0.79096043	1.8173258	0.606403
A5-S04__k141_4705705	88.464935	173.34048	138.3641	184.56433	164.00154	165.42397	185.51761
KW1-S15__k141_3505969	24.716805	38.08274	33.38129	50.296844	48.84504	53.8675	54.678417
KW1-S11__k141_8473275	2.8524673	4.159114	3.4879155	4.0835853	4.33283	4.4763346	5.1359515
KW1-S21__k141_6713349	3.1594574	3.717742	3.142962	4.2129765	3.6667888	4.478739	5.2269063
A5-S03__k141_1431055	3.7795432	0.69513404	1.74429	3.6787488	2.471698	1.8123138	2.3187685
KW1-S08__k141_9145032	0.72658986	0.653981	0.6609915	2.4316475	0.07010516	0.91136706	1.1862794
A5-S03__k141_4409700	5.938522	0.29850745	1.1940298	0.11762615	0	0.14925373	0.14925373
KW1-S08__k141_5202848	2.2783506	1.1426117	2.104811	2.8088489	1.4411513	1.9243987	2.1649485
KW1-S08__k141_6500321	17.287394	28.836004	19.156517	33.87767	32.681625	35.121796	33.34829
KW1-S08__k141_5105546	0.5585997	0.3196347	0.3196347	2.5045662	1.3386606	1.9421613	0.7458143
KW1-S11__k141_7151018	0.9619114	0.79293627	0.8130194	0.19390582	1.3504155	0.38781163	0.8725762
A5-S03__k141_3809762	1.8779466	2.6935568	3.0801468	1.8334206	2.2734416	1.2388685	2.4049242
KW1-S08__k141_696244	2.2688506	2.766711	2.3444002	6.7888446	5.0020657	5.089125	5.4407554
